"Sample_ID","total_sites","homozygous_sites","heterozygous_sites","missing_sites","prop_homozygous","prop_heterozygous","prop_missing"
"TAMex0628.1",983,676,243,64,0.687690742624618,0.247202441505595,0.0651068158697864
"TAMex0629.1",983,695,203,85,0.707019328585961,0.206510681586979,0.08646998982706
"TAMex0631.2",983,701,236,46,0.713123092573754,0.240081383519837,0.046795523906409
"TAMex0633.2",983,740,219,24,0.752797558494405,0.222787385554425,0.0244150559511699
"TAMex0634.3",983,730,203,50,0.742624618514751,0.206510681586979,0.0508646998982706
"TAMex0635.2",983,683,243,57,0.694811800610376,0.247202441505595,0.0579857578840285
"TAMex0636.2",983,701,224,58,0.713123092573754,0.227873855544252,0.0590030518819939
"TAMex0638.1",983,706,247,30,0.718209562563581,0.251271617497457,0.0305188199389624
"TAMex0640.1",983,742,208,33,0.754832146490336,0.211597151576806,0.0335707019328586
"TAMex0643.1",983,724,215,44,0.736520854526958,0.218718209562564,0.0447609359104781
"TAMex0644.1",983,718,221,44,0.730417090539166,0.224821973550356,0.0447609359104781
"TAMex0645.1",983,731,226,26,0.743641912512716,0.229908443540183,0.0264496439471007
"TAMex0650.1",983,723,232,28,0.735503560528993,0.236012207527976,0.0284842319430315
"TAMex0651.2",983,698,216,69,0.710071210579858,0.219735503560529,0.0701932858596134
"TAMex0652.1",983,710,244,29,0.722278738555443,0.248219735503561,0.0295015259409969
"TAMex0656.1",983,702,220,61,0.714140386571719,0.223804679552391,0.0620549338758901
"TAMex0657.1",983,870,48,65,0.885045778229908,0.0488301119023398,0.0661241098677518
"TAMex0660.1",983,690,238,55,0.701932858596134,0.242115971515768,0.0559511698880977
"TAMex0662.1",983,748,193,42,0.760935910478128,0.196337741607325,0.0427263479145473
"TAMex0666.1",983,687,258,38,0.698880976602238,0.262461851475076,0.0386571719226857
"TAMex0667.1",983,698,247,38,0.710071210579858,0.251271617497457,0.0386571719226857
"TAMex0668.1",983,765,186,32,0.77822990844354,0.189216683621567,0.0325534079348932
"TAMex0670.1",983,687,240,56,0.698880976602238,0.244150559511699,0.0569684638860631
"TAMex0671.1",983,727,222,34,0.739572736520855,0.225839267548321,0.034587995930824
"TAMex0674.1",983,707,229,47,0.719226856561546,0.232960325534079,0.0478128179043744
"TAMex0677.2",983,707,187,89,0.719226856561546,0.190233977619532,0.0905391658189217
"TAMex0678.1",983,708,238,37,0.720244150559512,0.242115971515768,0.0376398779247202
"TAMex0680.1",983,710,249,24,0.722278738555443,0.253306205493388,0.0244150559511699
"TAMex0681.1",983,672,260,51,0.683621566632757,0.264496439471007,0.051881993896236
"TAMex0682.1",983,697,238,48,0.709053916581892,0.242115971515768,0.0488301119023398
"TAMex0683.1",983,711,244,28,0.723296032553408,0.248219735503561,0.0284842319430315
"TAMex0684.1",983,717,216,50,0.7293997965412,0.219735503560529,0.0508646998982706
"TAMex0685.2",983,708,243,32,0.720244150559512,0.247202441505595,0.0325534079348932
"TAMex0687.1",983,709,255,19,0.721261444557477,0.25940996948118,0.0193285859613428
"TAMex0688.1",983,736,197,50,0.748728382502543,0.200406917599186,0.0508646998982706
"TAMex0689.1",983,727,220,36,0.739572736520855,0.223804679552391,0.0366225839267548
"TAMex0691.1",983,708,249,26,0.720244150559512,0.253306205493388,0.0264496439471007
"TAMex0693.1",983,714,213,56,0.726347914547304,0.216683621566633,0.0569684638860631
"TAMex0696.1",983,700,239,44,0.712105798575788,0.243133265513733,0.0447609359104781
"TAMex0697.1",983,762,187,34,0.775178026449644,0.190233977619532,0.034587995930824
"TAMex0699.1",983,711,212,60,0.723296032553408,0.215666327568667,0.0610376398779247
"TAMex0700.4",983,674,255,54,0.685656154628688,0.25940996948118,0.0549338758901322
"TAMex0703.2",983,760,192,31,0.773143438453713,0.195320447609359,0.0315361139369278
"TAMex0705.1",983,724,223,36,0.736520854526958,0.226856561546287,0.0366225839267548
"TAMex0706.1",983,663,259,61,0.674465920651068,0.263479145473042,0.0620549338758901
"TAMex0708.1",983,717,237,29,0.7293997965412,0.241098677517803,0.0295015259409969
"TAMex0714.1",983,749,190,44,0.761953204476094,0.193285859613428,0.0447609359104781
"TAMex0715.1",983,665,247,71,0.676500508646999,0.251271617497457,0.0722278738555443
"TAMex0716.1",983,710,196,77,0.722278738555443,0.199389623601221,0.0783316378433367
"TAMex0719.1",983,727,183,73,0.739572736520855,0.18616480162767,0.0742624618514751
"TAMex0721.1",983,644,252,87,0.655137334689725,0.256358087487284,0.0885045778229908
"TAMex0722.1",983,704,237,42,0.71617497456765,0.241098677517803,0.0427263479145473
"TAMex0724.2",983,714,229,40,0.726347914547304,0.232960325534079,0.0406917599186165
"TAMex0725.1",983,695,244,44,0.707019328585961,0.248219735503561,0.0447609359104781
"TAMex0726.1",983,731,211,41,0.743641912512716,0.214649033570702,0.0417090539165819
"TAMex0727.1",983,707,221,55,0.719226856561546,0.224821973550356,0.0559511698880977
"TAMex0728.2",983,728,170,85,0.74059003051882,0.17293997965412,0.08646998982706
"TAMex0732.2",983,724,224,35,0.736520854526958,0.227873855544252,0.0356052899287894
"TAMex0733.2",983,717,242,24,0.7293997965412,0.24618514750763,0.0244150559511699
"TAMex0734.2",983,709,232,42,0.721261444557477,0.236012207527976,0.0427263479145473
"TAMex0737.2",983,718,201,64,0.730417090539166,0.204476093591048,0.0651068158697864
"TAMex0738.2",983,731,225,27,0.743641912512716,0.228891149542218,0.0274669379450661
"TAMex0744.2",983,694,208,81,0.706002034587996,0.211597151576806,0.0824008138351984
"TAMex0747.2",983,738,215,30,0.750762970498474,0.218718209562564,0.0305188199389624
"TAMex0750.1",983,710,232,41,0.722278738555443,0.236012207527976,0.0417090539165819
"TAMex0751.2",983,704,245,34,0.71617497456765,0.249237029501526,0.034587995930824
"TAMex0752.2",983,725,215,43,0.737538148524924,0.218718209562564,0.0437436419125127
"TAMex0753.2",983,711,223,49,0.723296032553408,0.226856561546287,0.0498474059003052
"TAMex0756.2",983,733,219,31,0.745676500508647,0.222787385554425,0.0315361139369278
"TAMex0757.1",983,708,255,20,0.720244150559512,0.25940996948118,0.0203458799593082
"TAMex0759.2",983,740,191,52,0.752797558494405,0.194303153611394,0.0528992878942014
"TAMex0761.4",983,741,213,29,0.75381485249237,0.216683621566633,0.0295015259409969
"TAMex0762.1",983,791,174,18,0.804679552390641,0.177009155645982,0.0183112919633774
"TAMex0763.2",983,706,238,39,0.718209562563581,0.242115971515768,0.0396744659206511
"TAMex0764.1",983,685,236,62,0.696846388606307,0.240081383519837,0.0630722278738555
"TAMex0765.2",983,720,228,35,0.732451678535097,0.231943031536114,0.0356052899287894
"TAMex0766.2",983,723,231,29,0.735503560528993,0.23499491353001,0.0295015259409969
"TAMex0767.2",983,699,234,50,0.711088504577823,0.238046795523906,0.0508646998982706
"TAMex0768.2",983,718,222,43,0.730417090539166,0.225839267548321,0.0437436419125127
"TAMex0769.2",983,677,242,64,0.688708036622584,0.24618514750763,0.0651068158697864
"TAMex0773.1",983,692,228,63,0.703967446592065,0.231943031536114,0.064089521871821
"TAMex0775.2",983,681,254,48,0.692777212614446,0.258392675483215,0.0488301119023398
"TAMex0779.2",983,674,238,71,0.685656154628688,0.242115971515768,0.0722278738555443
"TAMex0782.2",983,713,239,31,0.725330620549339,0.243133265513733,0.0315361139369278
"TAMex0784.1",983,693,259,31,0.70498474059003,0.263479145473042,0.0315361139369278
"TAMex0785.1",983,657,234,92,0.668362156663276,0.238046795523906,0.0935910478128179
"TAMex0786.2",983,687,239,57,0.698880976602238,0.243133265513733,0.0579857578840285
"TAMex0790.1",983,729,211,43,0.741607324516785,0.214649033570702,0.0437436419125127
"TAMex0791.1",983,737,210,36,0.749745676500509,0.213631739572737,0.0366225839267548
"TAMex0792.2",983,710,225,48,0.722278738555443,0.228891149542218,0.0488301119023398
"TAMex0796.2",983,714,228,41,0.726347914547304,0.231943031536114,0.0417090539165819
"TAMex0798.2",983,674,241,68,0.685656154628688,0.245167853509664,0.069175991861648
"TAMex0799.1",983,685,260,38,0.696846388606307,0.264496439471007,0.0386571719226857
"TAMex0801.2",983,702,243,38,0.714140386571719,0.247202441505595,0.0386571719226857
"TAMex0802.1",983,732,191,60,0.744659206510682,0.194303153611394,0.0610376398779247
"TAMex0804.1",983,830,103,50,0.844354018311292,0.104781281790437,0.0508646998982706
"TAMex0805.1",983,692,237,54,0.703967446592065,0.241098677517803,0.0549338758901322
"TAMex0806.1",983,697,202,84,0.709053916581892,0.205493387589013,0.0854526958290946
"TAMex0807.2",983,748,206,29,0.760935910478128,0.209562563580875,0.0295015259409969
"TAMex0809.2",983,700,242,41,0.712105798575788,0.24618514750763,0.0417090539165819
"TAMex0811.2",983,731,204,48,0.743641912512716,0.207527975584944,0.0488301119023398
"TAMex0813.1",983,728,220,35,0.74059003051882,0.223804679552391,0.0356052899287894
"TAMex0814.1",983,740,189,54,0.752797558494405,0.192268565615463,0.0549338758901322
"TAMex0816.1",983,717,233,33,0.7293997965412,0.237029501525941,0.0335707019328586
"TAMex0817.1",983,694,262,27,0.706002034587996,0.266531027466938,0.0274669379450661
"TAMex0818.1",983,715,242,26,0.72736520854527,0.24618514750763,0.0264496439471007
"TAMex0819.1",983,684,242,57,0.695829094608342,0.24618514750763,0.0579857578840285
"TAMex0820.2",983,710,223,50,0.722278738555443,0.226856561546287,0.0508646998982706
"TAMex0821.1",983,757,191,35,0.770091556459817,0.194303153611394,0.0356052899287894
"TAMex0822.1",983,702,257,24,0.714140386571719,0.261444557477111,0.0244150559511699
"TAMex0824.1",983,700,233,50,0.712105798575788,0.237029501525941,0.0508646998982706
"TAMex0825.1",983,749,198,36,0.761953204476094,0.201424211597152,0.0366225839267548
"TAMex0830.1",983,725,214,44,0.737538148524924,0.217700915564598,0.0447609359104781
"TAMex0831.1",983,705,232,46,0.717192268565615,0.236012207527976,0.046795523906409
"TAMex0832.1",983,783,162,38,0.796541200406918,0.164801627670397,0.0386571719226857
"TAMex0839.2",983,722,205,56,0.734486266531027,0.208545269582909,0.0569684638860631
"TAMex0840.1",983,709,230,44,0.721261444557477,0.233977619532045,0.0447609359104781
"TAMex0843.2",983,693,260,30,0.70498474059003,0.264496439471007,0.0305188199389624
"TAMex0845.2",983,697,237,49,0.709053916581892,0.241098677517803,0.0498474059003052
"TAMex0849.3",983,683,255,45,0.694811800610376,0.25940996948118,0.0457782299084435
"TAMex0852.1",983,694,232,57,0.706002034587996,0.236012207527976,0.0579857578840285
"TAMex0853.2",983,686,234,63,0.697863682604273,0.238046795523906,0.064089521871821
"TAMex0854.2",983,705,228,50,0.717192268565615,0.231943031536114,0.0508646998982706
"TAMex0855.2",983,729,230,24,0.741607324516785,0.233977619532045,0.0244150559511699
"TAMex0856.2",983,761,174,48,0.774160732451678,0.177009155645982,0.0488301119023398
"TAMex0857.1",983,716,222,45,0.728382502543235,0.225839267548321,0.0457782299084435
"TAMex0858.2",983,721,210,52,0.733468972533062,0.213631739572737,0.0528992878942014
"TAMex0860.1",983,753,197,33,0.766022380467955,0.200406917599186,0.0335707019328586
"TAMex0861.1",983,725,230,28,0.737538148524924,0.233977619532045,0.0284842319430315
"TAMex0862.1",983,740,221,22,0.752797558494405,0.224821973550356,0.0223804679552391
"TAMex0869.1",983,714,236,33,0.726347914547304,0.240081383519837,0.0335707019328586
"TAMex0872.1",983,699,229,55,0.711088504577823,0.232960325534079,0.0559511698880977
"TAMex0873.1",983,684,240,59,0.695829094608342,0.244150559511699,0.0600203458799593
"TAMex0874.1",983,666,270,47,0.677517802644964,0.274669379450661,0.0478128179043744
"TAMex0875.2",983,668,248,67,0.679552390640895,0.252288911495422,0.0681586978636826
"TAMex0876.2",983,721,232,30,0.733468972533062,0.236012207527976,0.0305188199389624
"TAMex0878.2",983,718,216,49,0.730417090539166,0.219735503560529,0.0498474059003052
"TAMex0879.1",983,701,227,55,0.713123092573754,0.230925737538149,0.0559511698880977
"TAMex0883.1",983,717,229,37,0.7293997965412,0.232960325534079,0.0376398779247202
"TAMex0887.2",983,719,222,42,0.731434384537131,0.225839267548321,0.0427263479145473
"TAMex0890.1",983,691,253,39,0.7029501525941,0.257375381485249,0.0396744659206511
"TAMex0891.1",983,710,243,30,0.722278738555443,0.247202441505595,0.0305188199389624
"TAMex0892.1",983,733,195,55,0.745676500508647,0.198372329603255,0.0559511698880977
"TAMex0894.1",983,724,191,68,0.736520854526958,0.194303153611394,0.069175991861648
"TAMex0895.1",983,741,212,30,0.75381485249237,0.215666327568667,0.0305188199389624
"TAMex0896.2",983,721,228,34,0.733468972533062,0.231943031536114,0.034587995930824
"TAMex0897.2",983,702,218,63,0.714140386571719,0.22177009155646,0.064089521871821
"TAMex0898.1",983,716,247,20,0.728382502543235,0.251271617497457,0.0203458799593082
"TAMex0899.1",983,732,222,29,0.744659206510682,0.225839267548321,0.0295015259409969
"TAMex0900.1",983,725,221,37,0.737538148524924,0.224821973550356,0.0376398779247202
"TAMex0901.2",983,692,232,59,0.703967446592065,0.236012207527976,0.0600203458799593
"TAMex0902.1",983,715,208,60,0.72736520854527,0.211597151576806,0.0610376398779247
"TAMex0905.2",983,707,243,33,0.719226856561546,0.247202441505595,0.0335707019328586
"TAMex0906.1",983,742,226,15,0.754832146490336,0.229908443540183,0.0152594099694812
"TAMex0908.1",983,704,253,26,0.71617497456765,0.257375381485249,0.0264496439471007
"TAMex0915.1",983,862,87,34,0.876907426246185,0.0885045778229908,0.034587995930824
"TAMex0916.1",983,736,207,40,0.748728382502543,0.21057985757884,0.0406917599186165
"TAMex0917.1",983,754,181,48,0.767039674465921,0.18413021363174,0.0488301119023398
"TAMex0918.2",983,680,241,62,0.69175991861648,0.245167853509664,0.0630722278738555
"TAMex0919.1",983,719,234,30,0.731434384537131,0.238046795523906,0.0305188199389624
"TAMex0921.1",983,716,248,19,0.728382502543235,0.252288911495422,0.0193285859613428
"TAMex0924.1",983,738,182,63,0.750762970498474,0.185147507629705,0.064089521871821
"TAMex0925.1",983,703,227,53,0.715157680569685,0.230925737538149,0.0539165818921668
"TAMex0927.1",983,742,195,46,0.754832146490336,0.198372329603255,0.046795523906409
"TAMex0929.1",983,748,199,36,0.760935910478128,0.202441505595117,0.0366225839267548
"TAMex0930.1",983,709,232,42,0.721261444557477,0.236012207527976,0.0427263479145473
"TAMex0931.1",983,726,198,59,0.738555442522889,0.201424211597152,0.0600203458799593
"TAMex0932.2",983,783,172,28,0.796541200406918,0.174974567650051,0.0284842319430315
"TAMex0933.1",983,750,206,27,0.762970498474059,0.209562563580875,0.0274669379450661
"TAMex0937.1",983,704,219,60,0.71617497456765,0.222787385554425,0.0610376398779247
"TAMex0942.1",983,727,238,18,0.739572736520855,0.242115971515768,0.0183112919633774
"TAMex0943.1",983,853,97,33,0.867751780264496,0.098677517802645,0.0335707019328586
"TAMex0945.1",983,706,207,70,0.718209562563581,0.21057985757884,0.0712105798575788
"TAMex0947.1",983,682,255,46,0.693794506612411,0.25940996948118,0.046795523906409
"TAMex0949.1",983,726,215,42,0.738555442522889,0.218718209562564,0.0427263479145473
"TAMex0952.1",983,710,223,50,0.722278738555443,0.226856561546287,0.0508646998982706
"TAMex0961.2",983,698,230,55,0.710071210579858,0.233977619532045,0.0559511698880977
"TAMex0963.1",983,761,198,24,0.774160732451678,0.201424211597152,0.0244150559511699
"TAMex0966.1",983,673,267,43,0.684638860630722,0.271617497456765,0.0437436419125127
"TAMex0970.1",983,718,224,41,0.730417090539166,0.227873855544252,0.0417090539165819
"TAMex0971.1",983,683,237,63,0.694811800610376,0.241098677517803,0.064089521871821
"TAMex0973.1",983,694,230,59,0.706002034587996,0.233977619532045,0.0600203458799593
"TAMex0974.1",983,712,229,42,0.724313326551373,0.232960325534079,0.0427263479145473
"TAMex0975.1",983,745,208,30,0.757884028484232,0.211597151576806,0.0305188199389624
"TAMex0976.1",983,739,195,49,0.751780264496439,0.198372329603255,0.0498474059003052
"TAMex0977.1",983,686,252,45,0.697863682604273,0.256358087487284,0.0457782299084435
"TAMex0978.1",983,754,193,36,0.767039674465921,0.196337741607325,0.0366225839267548
"TAMex0979.1",983,733,204,46,0.745676500508647,0.207527975584944,0.046795523906409
"TAMex0980.2",983,744,179,60,0.756866734486267,0.182095625635809,0.0610376398779247
"TAMex0981.1",983,729,208,46,0.741607324516785,0.211597151576806,0.046795523906409
"TAMex0982.1",983,675,257,51,0.686673448626653,0.261444557477111,0.051881993896236
"TAMex0983.2",983,668,233,82,0.679552390640895,0.237029501525941,0.0834181078331638
"TAMex0985.1",983,733,201,49,0.745676500508647,0.204476093591048,0.0498474059003052
"TAMex0986.2",983,744,213,26,0.756866734486267,0.216683621566633,0.0264496439471007
"TAMex0989.1",983,732,214,37,0.744659206510682,0.217700915564598,0.0376398779247202
"TAMex0993.2",983,720,227,36,0.732451678535097,0.230925737538149,0.0366225839267548
"TAMex0995.1",983,690,244,49,0.701932858596134,0.248219735503561,0.0498474059003052
"TAMex0997.1",983,694,237,52,0.706002034587996,0.241098677517803,0.0528992878942014
"TAMex0999.1",983,833,102,48,0.847405900305188,0.103763987792472,0.0488301119023398
"TAMex1000.1",983,725,236,22,0.737538148524924,0.240081383519837,0.0223804679552391
"TAMex1001.1",983,661,261,61,0.672431332655137,0.265513733468973,0.0620549338758901
"TAMex1002.1",983,743,204,36,0.755849440488301,0.207527975584944,0.0366225839267548
"TAMex1003.1",983,717,217,49,0.7293997965412,0.220752797558494,0.0498474059003052
"TAMex1005.1",983,716,221,46,0.728382502543235,0.224821973550356,0.046795523906409
"TAMex1006.2",983,678,257,48,0.689725330620549,0.261444557477111,0.0488301119023398
"TAMex1013.3",983,715,214,54,0.72736520854527,0.217700915564598,0.0549338758901322
"TAMex1015.1",983,737,193,53,0.749745676500509,0.196337741607325,0.0539165818921668
